PhraseId,Sentiment
156362,1
156363,3
156364,1
156365,1
156366,2
156367,1
156368,1
156369,1
156370,1
156371,3
156372,4
156373,1
156374,4
156375,3
156376,2
156377,3
156378,3
156379,2
156380,1
156381,2
156382,3
156383,3
156384,2
156385,2
156386,2
156387,2
156388,2
156389,2
156390,2
156391,2
156392,2
156393,2
156394,2
156395,2
156396,2
156397,2
156398,2
156399,2
156400,2
156401,2
156402,2
156403,2
156404,2
156405,1
156406,1
156407,1
156408,1
156409,2
156410,1
156411,1
156412,3
156413,2
156414,2
156415,2
156416,2
156417,3
156418,3
156419,2
156420,2
156421,2
156422,2
156423,2
156424,2
156425,2
156426,2
156427,2
156428,2
156429,2
156430,2
156431,1
156432,1
156433,1
156434,2
156435,2
156436,2
156437,2
156438,2
156439,2
156440,2
156441,2
156442,2
156443,2
156444,3
156445,2
156446,2
156447,2
156448,2
156449,2
156450,3
156451,2
156452,2
156453,2
156454,2
156455,2
156456,2
156457,2
156458,2
156459,2
156460,3
156461,2
156462,3
156463,2
156464,3
156465,2
156466,2
156467,2
156468,2
156469,2
156470,2
156471,2
156472,2
156473,2
156474,2
156475,2
156476,2
156477,2
156478,2
156479,3
156480,3
156481,2
156482,2
156483,2
156484,2
156485,2
156486,2
156487,2
156488,2
156489,2
156490,3
156491,2
156492,2
156493,2
156494,2
156495,2
156496,2
156497,2
156498,2
156499,2
156500,2
156501,2
156502,2
156503,2
156504,2
156505,2
156506,2
156507,2
156508,2
156509,2
156510,2
156511,2
156512,3
156513,3
156514,3
156515,2
156516,3
156517,2
156518,3
156519,3
156520,2
156521,2
156522,2
156523,2
156524,2
156525,2
156526,2
156527,2
156528,2
156529,2
156530,1
156531,2
156532,2
156533,2
156534,2
156535,2
156536,2
156537,1
156538,0
156539,0
156540,3
156541,2
156542,2
156543,2
156544,2
156545,2
156546,2
156547,2
156548,2
156549,2
156550,2
156551,2
156552,2
156553,2
156554,2
156555,2
156556,2
156557,1
156558,2
156559,2
156560,2
156561,2
156562,2
156563,2
156564,2
156565,2
156566,2
156567,3
156568,3
156569,3
156570,2
156571,3
156572,2
156573,3
156574,2
156575,3
156576,3
156577,2
156578,3
156579,3
156580,2
156581,2
156582,2
156583,1
156584,1
156585,2
156586,1
156587,3
156588,1
156589,1
156590,2
156591,3
156592,2
156593,3
156594,3
156595,2
156596,4
156597,3
156598,3
156599,4
156600,3
156601,2
156602,2
156603,3
156604,3
156605,2
156606,3
156607,2
156608,2
156609,2
156610,2
156611,2
156612,2
156613,2
156614,2
156615,2
156616,2
156617,2
156618,2
156619,2
156620,2
156621,2
156622,2
156623,2
156624,2
156625,2
156626,2
156627,1
156628,1
156629,1
156630,1
156631,1
156632,2
156633,2
156634,2
156635,2
156636,2
156637,2
156638,2
156639,2
156640,1
156641,1
156642,2
156643,2
156644,2
156645,2
156646,1
156647,2
156648,2
156649,2
156650,1
156651,1
156652,2
156653,2
156654,1
156655,1
156656,1
156657,2
156658,1
156659,1
156660,2
156661,2
156662,2
156663,2
156664,2
156665,2
156666,1
156667,1
156668,1
156669,2
156670,2
156671,2
156672,2
156673,1
156674,1
156675,1
156676,1
156677,2
156678,2
156679,2
156680,2
156681,2
156682,2
156683,2
156684,2
156685,2
156686,0
156687,0
156688,0
156689,0
156690,0
156691,0
156692,2
156693,2
156694,2
156695,2
156696,2
156697,2
156698,2
156699,3
156700,3
156701,2
156702,2
156703,2
156704,1
156705,2
156706,2
156707,2
156708,2
156709,2
156710,2
156711,2
156712,2
156713,2
156714,2
156715,2
156716,2
156717,2
156718,2
156719,2
156720,2
156721,2
156722,2
156723,3
156724,3
156725,2
156726,1
156727,2
156728,2
156729,2
156730,2
156731,2
156732,1
156733,2
156734,2
156735,2
156736,2
156737,2
156738,2
156739,1
156740,2
156741,2
156742,2
156743,2
156744,2
156745,2
156746,2
156747,3
156748,3
156749,3
156750,2
156751,2
156752,2
156753,2
156754,2
156755,2
156756,2
156757,2
156758,2
156759,2
156760,2
156761,2
156762,2
156763,2
156764,2
156765,2
156766,3
156767,2
156768,2
156769,2
156770,2
156771,2
156772,2
156773,3
156774,3
156775,3
156776,3
156777,2
156778,3
156779,2
156780,3
156781,1
156782,1
156783,1
156784,1
156785,3
156786,2
156787,2
156788,1
156789,1
156790,3
156791,3
156792,3
156793,3
156794,2
156795,3
156796,2
156797,3
156798,2
156799,2
156800,2
156801,2
156802,2
156803,2
156804,2
156805,2
156806,1
156807,1
156808,1
156809,3
156810,3
156811,2
156812,2
156813,2
156814,2
156815,2
156816,2
156817,2
156818,2
156819,2
156820,2
156821,2
156822,2
156823,2
156824,2
156825,2
156826,2
156827,2
156828,2
156829,2
156830,3
156831,3
156832,3
156833,3
156834,3
156835,3
156836,3
156837,3
156838,3
156839,3
156840,2
156841,3
156842,4
156843,2
156844,1
156845,2
156846,1
156847,2
156848,3
156849,3
156850,2
156851,2
156852,2
156853,2
156854,2
156855,2
156856,1
156857,1
156858,1
156859,3
156860,2
156861,2
156862,2
156863,2
156864,2
156865,2
156866,2
156867,2
156868,2
156869,1
156870,1
156871,1
156872,1
156873,1
156874,1
156875,2
156876,1
156877,1
156878,2
156879,2
156880,1
156881,1
156882,2
156883,2
156884,2
156885,2
156886,1
156887,1
156888,3
156889,2
156890,2
156891,2
156892,2
156893,2
156894,2
156895,2
156896,2
156897,3
156898,2
156899,3
156900,3
156901,3
156902,3
156903,3
156904,4
156905,3
156906,3
156907,2
156908,3
156909,3
156910,3
156911,2
156912,2
156913,1
156914,2
156915,3
156916,3
156917,2
156918,3
156919,2
156920,3
156921,3
156922,3
156923,3
156924,3
156925,2
156926,2
156927,2
156928,2
156929,2
156930,2
156931,2
156932,2
156933,2
156934,2
156935,2
156936,2
156937,2
156938,2
156939,2
156940,1
156941,3
156942,4
156943,4
156944,2
156945,2
156946,4
156947,2
156948,3
156949,3
156950,3
156951,1
156952,1
156953,1
156954,3
156955,1
156956,2
156957,1
156958,1
156959,2
156960,2
156961,2
156962,2
156963,2
156964,2
156965,2
156966,3
156967,2
156968,2
156969,2
156970,2
156971,1
156972,1
156973,1
156974,1
156975,2
156976,1
156977,1
156978,2
156979,1
156980,2
156981,2
156982,2
156983,2
156984,3
156985,3
156986,2
156987,3
156988,3
156989,3
156990,2
156991,2
156992,2
156993,3
156994,2
156995,2
156996,2
156997,3
156998,2
156999,2
157000,2
157001,2
157002,2
157003,2
157004,2
157005,2
157006,2
157007,2
157008,2
157009,2
157010,2
157011,2
157012,2
157013,2
157014,2
157015,2
157016,2
157017,2
157018,2
157019,2
157020,2
157021,2
157022,2
157023,0
157024,1
157025,1
157026,1
157027,1
157028,1
157029,0
157030,2
157031,0
157032,2
157033,1
157034,1
157035,3
157036,2
157037,2
157038,3
157039,3
157040,3
157041,3
157042,3
157043,3
157044,3
157045,3
157046,3
157047,3
157048,2
157049,2
157050,2
157051,2
157052,2
157053,2
157054,2
157055,2
157056,2
157057,2
157058,2
157059,2
157060,2
157061,2
157062,2
157063,2
157064,2
157065,2
157066,2
157067,2
157068,2
157069,2
157070,2
157071,2
157072,2
157073,2
157074,2
157075,2
157076,2
157077,2
157078,3
157079,3
157080,3
157081,3
157082,0
157083,3
157084,2
157085,3
157086,3
157087,2
157088,2
157089,2
157090,2
157091,2
157092,2
157093,2
157094,2
157095,2
157096,3
157097,3
157098,2
157099,3
157100,2
157101,2
157102,2
157103,2
157104,1
157105,2
157106,2
157107,2
157108,2
157109,2
157110,2
157111,2
157112,2
157113,2
157114,2
157115,3
157116,2
157117,2
157118,2
157119,2
157120,1
157121,1
157122,4
157123,2
157124,2
157125,4
157126,2
157127,4
157128,2
157129,4
157130,2
157131,2
157132,2
157133,0
157134,0
157135,2
157136,1
157137,2
157138,1
157139,2
157140,2
157141,2
157142,2
157143,2
157144,2
157145,2
157146,3
157147,2
157148,2
157149,2
157150,2
157151,2
157152,2
157153,2
157154,2
157155,3
157156,2
157157,2
157158,2
157159,2
157160,2
157161,2
157162,2
157163,2
157164,2
157165,2
157166,2
157167,2
157168,2
157169,2
157170,2
157171,2
157172,2
157173,2
157174,2
157175,2
157176,2
157177,2
157178,2
157179,2
157180,2
157181,2
157182,2
157183,2
157184,2
157185,2
157186,2
157187,2
157188,3
157189,2
157190,2
157191,1
157192,1
157193,2
157194,1
157195,2
157196,2
157197,2
157198,2
157199,2
157200,2
157201,1
157202,2
157203,3
157204,2
157205,2
157206,2
157207,2
157208,2
157209,2
157210,2
157211,2
157212,2
157213,2
157214,2
157215,2
157216,2
157217,3
157218,3
157219,3
157220,2
157221,3
157222,2
157223,4
157224,2
157225,3
157226,3
157227,3
157228,2
157229,2
157230,3
157231,3
157232,2
157233,2
157234,2
157235,2
157236,1
157237,1
157238,1
157239,2
157240,2
157241,4
157242,3
157243,3
157244,2
157245,2
157246,2
157247,2
157248,2
157249,2
157250,2
157251,4
157252,3
157253,2
157254,2
157255,2
157256,2
157257,3
157258,1
157259,1
157260,3
157261,3
157262,2
157263,2
157264,3
157265,3
157266,2
157267,3
157268,3
157269,3
157270,3
157271,2
157272,3
157273,2
157274,3
157275,2
157276,2
157277,2
157278,2
157279,2
157280,2
157281,2
157282,2
157283,2
157284,2
157285,2
157286,2
157287,3
157288,2
157289,3
157290,3
157291,3
157292,2
157293,2
157294,1
157295,2
157296,2
157297,2
157298,2
157299,2
157300,4
157301,2
157302,2
157303,2
157304,2
157305,0
157306,1
157307,0
157308,0
157309,2
157310,2
157311,2
157312,1
157313,2
157314,1
157315,2
157316,1
157317,3
157318,3
157319,2
157320,3
157321,2
157322,2
157323,2
157324,2
157325,2
157326,1
157327,3
157328,3
157329,3
157330,3
157331,3
157332,2
157333,2
157334,2
157335,2
157336,2
157337,2
157338,2
157339,2
157340,2
157341,2
157342,2
157343,2
157344,2
157345,2
157346,1
157347,2
157348,2
157349,2
157350,2
157351,2
157352,2
157353,2
157354,2
157355,2
157356,4
157357,4
157358,4
157359,4
157360,4
157361,2
157362,2
157363,2
157364,2
157365,2
157366,3
157367,2
157368,2
157369,2
157370,2
157371,2
157372,2
157373,4
157374,4
157375,2
157376,1
157377,1
157378,1
157379,1
157380,2
157381,1
157382,2
157383,2
157384,1
157385,2
157386,2
157387,2
157388,2
157389,2
157390,2
157391,2
157392,2
157393,2
157394,2
157395,2
157396,2
157397,2
157398,2
157399,2
157400,2
157401,2
157402,2
157403,1
157404,1
157405,1
157406,1
157407,2
157408,2
157409,2
157410,2
157411,2
157412,2
157413,2
157414,2
157415,2
157416,2
157417,2
157418,2
157419,2
157420,2
157421,2
157422,2
157423,2
157424,2
157425,2
157426,2
157427,2
157428,2
157429,2
157430,2
157431,2
157432,2
157433,2
157434,2
157435,2
157436,2
157437,2
157438,2
157439,2
157440,3
157441,3
157442,3
157443,3
157444,3
157445,2
157446,3
157447,3
157448,2
157449,2
157450,3
157451,2
157452,2
157453,1
157454,2
157455,2
157456,2
157457,1
157458,2
157459,2
157460,1
157461,1
157462,1
157463,1
157464,1
157465,4
157466,1
157467,1
157468,1
157469,1
157470,1
157471,2
157472,2
157473,2
157474,2
157475,1
157476,1
157477,1
157478,1
157479,1
157480,3
157481,2
157482,2
157483,2
157484,2
157485,2
157486,2
157487,2
157488,2
157489,2
157490,2
157491,2
157492,2
157493,2
157494,1
157495,1
157496,2
157497,1
157498,2
157499,2
157500,2
157501,2
157502,2
157503,4
157504,2
157505,2
157506,2
157507,4
157508,2
157509,2
157510,2
157511,2
157512,2
157513,2
157514,2
157515,2
157516,3
157517,2
157518,2
157519,2
157520,2
157521,3
157522,3
157523,3
157524,2
157525,2
157526,2
157527,2
157528,2
157529,2
157530,1
157531,2
157532,2
157533,2
157534,2
157535,2
157536,1
157537,1
157538,1
157539,1
157540,1
157541,2
157542,3
157543,2
157544,3
157545,2
157546,2
157547,2
157548,3
157549,3
157550,2
157551,2
157552,2
157553,2
157554,2
157555,2
157556,3
157557,3
157558,3
157559,3
157560,3
157561,2
157562,3
157563,2
157564,3
157565,3
157566,3
157567,2
157568,2
157569,2
157570,2
157571,2
157572,2
157573,2
157574,1
157575,2
157576,2
157577,2
157578,2
157579,2
157580,2
157581,2
157582,2
157583,2
157584,2
157585,2
157586,1
157587,1
157588,1
157589,2
157590,2
157591,1
157592,2
157593,1
157594,2
157595,2
157596,3
157597,1
157598,2
157599,3
157600,2
157601,2
157602,2
157603,2
157604,2
157605,3
157606,3
157607,2
157608,3
157609,2
157610,3
157611,3
157612,3
157613,3
157614,4
157615,2
157616,2
157617,2
157618,2
157619,4
157620,4
157621,4
157622,2
157623,1
157624,2
157625,2
157626,2
157627,2
157628,1
157629,2
157630,2
157631,2
157632,2
157633,2
157634,2
157635,2
157636,2
157637,2
157638,2
157639,3
157640,2
157641,3
157642,0
157643,2
157644,0
157645,0
157646,0
157647,0
157648,0
157649,0
157650,0
157651,2
157652,1
157653,2
157654,2
157655,2
157656,2
157657,1
157658,2
157659,2
157660,2
157661,2
157662,3
157663,3
157664,3
157665,3
157666,3
157667,3
157668,2
157669,2
157670,2
157671,2
157672,2
157673,2
157674,2
157675,3
157676,3
157677,3
157678,2
157679,2
157680,2
157681,2
157682,2
157683,2
157684,2
157685,2
157686,2
157687,2
157688,2
157689,2
157690,2
157691,2
157692,2
157693,2
157694,2
157695,2
157696,2
157697,2
157698,2
157699,2
157700,2
157701,2
157702,1
157703,2
157704,2
157705,2
157706,2
157707,2
157708,2
157709,2
157710,2
157711,2
157712,2
157713,2
157714,2
157715,2
157716,3
157717,3
157718,3
157719,2
157720,3
157721,3
157722,2
157723,2
157724,2
157725,2
157726,2
157727,2
157728,2
157729,2
157730,2
157731,2
157732,2
157733,2
157734,1
157735,2
157736,2
157737,2
157738,3
157739,2
157740,2
157741,2
157742,4
157743,4
157744,4
157745,2
157746,4
157747,4
157748,1
157749,2
157750,2
157751,2
157752,2
157753,2
157754,2
157755,1
157756,2
157757,2
157758,2
157759,2
157760,2
157761,2
157762,2
157763,2
157764,2
157765,1
157766,1
157767,1
157768,1
157769,1
157770,3
157771,3
157772,1
157773,4
157774,1
157775,3
157776,3
157777,3
157778,4
157779,2
157780,3
157781,3
157782,2
157783,2
157784,3
157785,3
157786,2
157787,4
157788,2
157789,2
157790,2
157791,2
157792,3
157793,2
157794,2
157795,3
157796,3
157797,3
157798,3
157799,2
157800,2
157801,2
157802,2
157803,2
157804,2
157805,2
157806,3
157807,3
157808,2
157809,2
157810,3
157811,2
157812,3
157813,3
157814,3
157815,2
157816,0
157817,2
157818,2
157819,2
157820,2
157821,2
157822,3
157823,3
157824,2
157825,3
157826,3
157827,2
157828,2
157829,2
157830,2
157831,2
157832,2
157833,2
157834,2
157835,3
157836,1
157837,2
157838,1
157839,1
157840,1
157841,2
157842,1
157843,2
157844,2
157845,2
157846,2
157847,2
157848,2
157849,2
157850,2
157851,2
157852,2
157853,2
157854,2
157855,2
157856,2
157857,3
157858,2
157859,3
157860,2
157861,3
157862,3
157863,3
157864,2
157865,2
157866,2
157867,2
157868,2
157869,2
157870,2
157871,2
157872,2
157873,2
157874,2
157875,2
157876,2
157877,2
157878,2
157879,1
157880,1
157881,1
157882,1
157883,2
157884,1
157885,1
157886,1
157887,1
157888,2
157889,1
157890,2
157891,2
157892,2
157893,4
157894,4
157895,4
157896,4
157897,1
157898,1
157899,1
157900,1
157901,2
157902,2
157903,2
157904,4
157905,2
157906,2
157907,2
157908,3
157909,3
157910,2
157911,4
157912,4
157913,2
157914,2
157915,2
157916,2
157917,2
157918,4
157919,3
157920,3
157921,1
157922,2
157923,2
157924,2
157925,2
157926,2
157927,3
157928,3
157929,3
157930,2
157931,3
157932,3
157933,2
157934,2
157935,1
157936,1
157937,1
157938,1
157939,2
157940,2
157941,1
157942,1
157943,1
157944,1
157945,1
157946,3
157947,3
157948,3
157949,3
157950,2
157951,2
157952,3
157953,3
157954,1
157955,1
157956,2
157957,2
157958,1
157959,1
157960,1
157961,1
157962,2
157963,2
157964,1
157965,2
157966,2
157967,1
157968,1
157969,2
157970,1
157971,1
157972,1
157973,2
157974,2
157975,2
157976,0
157977,2
157978,2
157979,2
157980,2
157981,2
157982,2
157983,2
157984,2
157985,2
157986,2
157987,3
157988,2
157989,2
157990,2
157991,2
157992,2
157993,3
157994,2
157995,2
157996,2
157997,2
157998,2
157999,2
158000,2
158001,2
158002,2
158003,2
158004,2
158005,2
158006,2
158007,2
158008,2
158009,2
158010,2
158011,2
158012,2
158013,2
158014,2
158015,2
158016,3
158017,3
158018,2
158019,2
158020,3
158021,2
158022,2
158023,2
158024,2
158025,2
158026,2
158027,2
158028,2
158029,2
158030,2
158031,1
158032,2
158033,2
158034,2
158035,2
158036,2
158037,2
158038,1
158039,1
158040,2
158041,2
158042,2
158043,1
158044,3
158045,2
158046,3
158047,3
158048,3
158049,3
158050,3
158051,3
158052,1
158053,2
158054,2
158055,2
158056,2
158057,3
158058,2
158059,2
158060,3
158061,3
158062,3
158063,3
158064,3
158065,4
158066,3
158067,3
158068,3
158069,2
158070,2
158071,2
158072,2
158073,0
158074,2
158075,2
158076,3
158077,3
158078,2
158079,2
158080,3
158081,2
158082,3
158083,2
158084,2
158085,2
158086,2
158087,3
158088,3
158089,3
158090,3
158091,2
158092,2
158093,3
158094,2
158095,2
158096,2
158097,2
158098,2
158099,2
158100,2
158101,2
158102,2
158103,4
158104,4
158105,2
158106,2
158107,4
158108,4
158109,2
158110,2
158111,2
158112,2
158113,2
158114,2
158115,2
158116,2
158117,0
158118,0
158119,2
158120,2
158121,2
158122,2
158123,2
158124,2
158125,2
158126,2
158127,2
158128,2
158129,3
158130,3
158131,3
158132,3
158133,4
158134,4
158135,2
158136,4
158137,4
158138,2
158139,2
158140,2
158141,2
158142,3
158143,2
158144,2
158145,3
158146,2
158147,3
158148,2
158149,3
158150,3
158151,3
158152,2
158153,2
158154,2
158155,2
158156,3
158157,2
158158,3
158159,3
158160,3
158161,2
158162,3
158163,3
158164,2
158165,3
158166,3
158167,3
158168,3
158169,3
158170,2
158171,2
158172,2
158173,2
158174,3
158175,2
158176,2
158177,4
158178,4
158179,3
158180,3
158181,3
158182,2
158183,2
158184,2
158185,2
158186,2
158187,2
158188,2
158189,2
158190,2
158191,2
158192,2
158193,3
158194,3
158195,4
158196,3
158197,3
158198,3
158199,3
158200,3
158201,1
158202,1
158203,1
158204,0
158205,0
158206,3
158207,2
158208,4
158209,2
158210,3
158211,3
158212,3
158213,3
158214,2
158215,2
158216,2
158217,2
158218,2
158219,2
158220,3
158221,2
158222,3
158223,3
158224,2
158225,2
158226,2
158227,2
158228,2
158229,2
158230,2
158231,2
158232,2
158233,2
158234,3
158235,2
158236,2
158237,2
158238,2
158239,2
158240,2
158241,2
158242,2
158243,0
158244,2
158245,0
158246,0
158247,2
158248,2
158249,2
158250,1
158251,1
158252,2
158253,2
158254,2
158255,2
158256,2
158257,2
158258,2
158259,2
158260,3
158261,2
158262,2
158263,2
158264,2
158265,2
158266,2
158267,2
158268,2
158269,2
158270,2
158271,2
158272,2
158273,2
158274,2
158275,2
158276,2
158277,2
158278,2
158279,2
158280,0
158281,2
158282,2
158283,2
158284,2
158285,0
158286,2
158287,2
158288,1
158289,2
158290,2
158291,1
158292,0
158293,1
158294,2
158295,2
158296,2
158297,2
158298,2
158299,2
158300,2
158301,4
158302,4
158303,3
158304,3
158305,2
158306,3
158307,1
158308,0
158309,0
158310,2
158311,0
158312,0
158313,2
158314,2
158315,2
158316,2
158317,2
158318,2
158319,0
158320,2
158321,2
158322,2
158323,1
158324,0
158325,2
158326,0
158327,3
158328,3
158329,3
158330,2
158331,2
158332,3
158333,3
158334,2
158335,2
158336,2
158337,2
158338,3
158339,3
158340,3
158341,2
158342,2
158343,3
158344,2
158345,3
158346,3
158347,3
158348,2
158349,3
158350,3
158351,3
158352,3
158353,3
158354,3
158355,3
158356,3
158357,2
158358,3
158359,1
158360,1
158361,2
158362,2
158363,2
158364,2
158365,1
158366,1
158367,2
158368,2
158369,2
158370,2
158371,3
158372,3
158373,4
158374,4
158375,2
158376,2
158377,2
158378,4
158379,4
158380,3
158381,1
158382,3
158383,4
158384,3
158385,3
158386,4
158387,2
158388,3
158389,1
158390,2
158391,3
158392,3
158393,4
158394,2
158395,1
158396,3
158397,2
158398,2
158399,3
158400,2
158401,2
158402,2
158403,2
158404,2
158405,2
158406,2
158407,3
158408,3
158409,2
158410,2
158411,2
158412,2
158413,2
158414,2
158415,2
158416,2
158417,2
158418,1
158419,2
158420,2
158421,2
158422,2
158423,2
158424,2
158425,2
158426,2
158427,2
158428,2
158429,2
158430,3
158431,3
158432,3
158433,2
158434,3
158435,3
158436,2
158437,2
158438,3
158439,3
158440,2
158441,3
158442,3
158443,2
158444,2
158445,2
158446,2
158447,2
158448,2
158449,2
158450,2
158451,2
158452,2
158453,2
158454,2
158455,2
158456,2
158457,1
158458,1
158459,4
158460,1
158461,1
158462,2
158463,2
158464,2
158465,2
158466,2
158467,2
158468,4
158469,3
158470,2
158471,2
158472,1
158473,1
158474,2
158475,2
158476,2
158477,2
158478,2
158479,1
158480,1
158481,2
158482,2
158483,1
158484,1
158485,1
158486,2
158487,2
158488,2
158489,1
158490,2
158491,2
158492,2
158493,2
158494,1
158495,1
158496,1
158497,3
158498,1
158499,1
158500,1
158501,3
158502,2
158503,2
158504,1
158505,1
158506,2
158507,1
158508,1
158509,2
158510,2
158511,2
158512,2
158513,2
158514,2
158515,2
158516,2
158517,2
158518,1
158519,2
158520,2
158521,2
158522,2
158523,2
158524,2
158525,1
158526,1
158527,2
158528,1
158529,2
158530,2
158531,2
158532,2
158533,2
158534,2
158535,2
158536,2
158537,2
158538,2
158539,2
158540,2
158541,2
158542,2
158543,2
158544,2
158545,2
158546,4
158547,2
158548,2
158549,2
158550,2
158551,1
158552,1
158553,2
158554,1
158555,2
158556,2
158557,2
158558,2
158559,2
158560,3
158561,3
158562,2
158563,1
158564,1
158565,1
158566,1
158567,2
158568,1
158569,1
158570,2
158571,1
158572,1
158573,1
158574,2
158575,2
158576,2
158577,1
158578,2
158579,2
158580,2
158581,2
158582,2
158583,2
158584,2
158585,2
158586,2
158587,2
158588,2
158589,1
158590,2
158591,1
158592,1
158593,3
158594,3
158595,2
158596,3
158597,3
158598,3
158599,3
158600,4
158601,4
158602,1
158603,1
158604,1
158605,0
158606,2
158607,2
158608,4
158609,2
158610,2
158611,2
158612,2
158613,1
158614,1
158615,1
158616,1
158617,2
158618,2
158619,2
158620,2
158621,2
158622,2
158623,2
158624,2
158625,2
158626,2
158627,2
158628,2
158629,2
158630,2
158631,2
158632,2
158633,2
158634,2
158635,2
158636,2
158637,2
158638,2
158639,4
158640,3
158641,3
158642,1
158643,3
158644,1
158645,2
158646,2
158647,2
158648,1
158649,2
158650,2
158651,2
158652,2
158653,3
158654,3
158655,2
158656,1
158657,1
158658,2
158659,2
158660,2
158661,2
158662,2
158663,2
158664,2
158665,2
158666,2
158667,2
158668,2
158669,2
158670,2
158671,3
158672,3
158673,2
158674,3
158675,3
158676,3
158677,3
158678,1
158679,3
158680,2
158681,2
158682,2
158683,2
158684,2
158685,2
158686,2
158687,2
158688,2
158689,2
158690,2
158691,2
158692,2
158693,2
158694,2
158695,2
158696,3
158697,3
158698,2
158699,2
158700,2
158701,2
158702,3
158703,3
158704,3
158705,3
158706,2
158707,2
158708,2
158709,2
158710,2
158711,2
158712,2
158713,2
158714,2
158715,2
158716,2
158717,2
158718,2
158719,2
158720,2
158721,2
158722,2
158723,2
158724,2
158725,2
158726,2
158727,2
158728,2
158729,2
158730,2
158731,2
158732,1
158733,3
158734,3
158735,2
158736,2
158737,2
158738,2
158739,3
158740,3
158741,3
158742,1
158743,2
158744,2
158745,2
158746,2
158747,3
158748,2
158749,2
158750,2
158751,2
158752,2
158753,1
158754,0
158755,0
158756,2
158757,2
158758,2
158759,2
158760,2
158761,2
158762,2
158763,2
158764,2
158765,2
158766,2
158767,2
158768,1
158769,2
158770,1
158771,1
158772,1
158773,1
158774,1
158775,1
158776,2
158777,1
158778,2
158779,2
158780,1
158781,2
158782,2
158783,2
158784,3
158785,3
158786,2
158787,3
158788,2
158789,2
158790,2
158791,2
158792,2
158793,2
158794,1
158795,1
158796,2
158797,2
158798,2
158799,2
158800,2
158801,2
158802,2
158803,2
158804,2
158805,2
158806,2
158807,2
158808,2
158809,2
158810,4
158811,4
158812,2
158813,3
158814,3
158815,3
158816,1
158817,2
158818,2
158819,2
158820,2
158821,4
158822,4
158823,4
158824,2
158825,4
158826,3
158827,2
158828,2
158829,2
158830,3
158831,2
158832,4
158833,4
158834,1
158835,4
158836,2
158837,3
158838,2
158839,4
158840,4
158841,4
158842,2
158843,2
158844,2
158845,2
158846,2
158847,2
158848,2
158849,3
158850,2
158851,2
158852,2
158853,2
158854,2
158855,2
