PhraseId,Sentiment
158245,1
158246,1
158247,2
158248,2
158249,2
158250,1
158251,2
158252,1
158253,3
158254,2
158255,3
158256,2
158257,2
158258,2
158259,2
158260,2
158261,3
158262,3
158263,2
158264,3
158265,3
158266,2
158267,2
158268,3
158269,3
158270,2
158271,2
158272,2
158273,3
158274,3
158275,2
158276,2
158277,2
158278,2
158279,2
158280,0
158281,1
158282,2
158283,2
158284,2
158285,2
158286,2
158287,2
158288,2
158289,2
158290,2
158291,0
158292,0
158293,0
158294,1
158295,2
158296,2
158297,2
158298,2
158299,2
158300,2
158301,0
158302,0
158303,2
158304,2
158305,2
158306,2
158307,1
158308,1
158309,2
158310,2
158311,2
158312,2
158313,2
158314,2
158315,2
158316,2
158317,2
158318,2
158319,1
158320,2
158321,2
158322,2
158323,1
158324,1
158325,2
158326,1
158327,1
158328,1
158329,2
158330,2
158331,1
158332,1
158333,2
158334,3
158335,2
158336,2
158337,2
158338,1
158339,1
158340,1
158341,2
158342,2
158343,2
158344,2
158345,2
158346,2
158347,2
158348,2
158349,2
158350,2
158351,2
158352,2
158353,2
158354,2
158355,2
158356,2
158357,2
158358,2
158359,1
158360,3
158361,2
158362,2
158363,2
158364,2
158365,2
158366,2
158367,2
158368,2
158369,2
158370,2
158371,1
158372,1
158373,1
158374,1
158375,2
158376,2
158377,2
158378,1
158379,1
158380,1
158381,2
158382,1
158383,1
158384,2
158385,2
158386,2
158387,1
158388,2
158389,2
158390,2
158391,2
158392,2
158393,2
158394,2
158395,2
158396,2
158397,2
158398,2
158399,2
158400,2
158401,2
158402,2
158403,2
158404,2
158405,2
158406,2
158407,2
158408,2
158409,3
158410,3
158411,2
158412,2
158413,2
158414,2
158415,2
158416,2
158417,2
158418,2
158419,2
158420,2
158421,2
158422,2
158423,2
158424,2
158425,2
158426,2
158427,3
158428,2
158429,3
158430,3
158431,3
158432,3
158433,2
158434,2
158435,2
158436,2
158437,2
158438,2
158439,2
158440,2
158441,2
158442,3
158443,2
158444,2
158445,2
158446,2
158447,2
158448,2
158449,2
158450,2
158451,2
158452,2
158453,2
158454,2
158455,2
158456,2
158457,1
158458,3
158459,1
158460,1
158461,1
158462,2
158463,2
158464,2
158465,2
158466,2
158467,2
158468,1
158469,2
158470,2
158471,2
158472,2
158473,2
158474,2
158475,2
158476,2
158477,2
158478,2
158479,2
158480,2
158481,2
158482,2
158483,2
158484,2
158485,2
158486,2
158487,2
158488,2
158489,2
158490,2
158491,2
158492,2
158493,2
158494,3
158495,3
158496,3
158497,2
158498,3
158499,2
158500,2
158501,2
158502,2
158503,2
158504,3
158505,3
158506,2
158507,3
158508,3
158509,3
158510,4
158511,2
158512,3
158513,2
158514,2
158515,3
158516,2
158517,2
158518,3
158519,2
158520,2
158521,2
158522,2
158523,2
158524,2
158525,2
158526,2
158527,2
158528,2
158529,2
158530,2
158531,2
158532,2
158533,2
158534,2
158535,3
158536,2
158537,2
158538,2
158539,2
158540,3
158541,2
158542,2
158543,2
158544,2
158545,2
158546,2
158547,2
158548,2
158549,2
158550,2
158551,2
158552,2
158553,2
158554,3
158555,3
158556,3
158557,2
158558,2
158559,2
158560,2
158561,2
158562,2
158563,3
158564,3
158565,3
158566,3
158567,2
158568,2
158569,2
158570,2
158571,2
158572,1
158573,1
158574,2
158575,2
158576,2
158577,1
158578,2
158579,2
158580,2
158581,2
158582,2
158583,2
158584,2
158585,2
158586,2
158587,2
158588,2
158589,2
158590,2
158591,2
158592,2
158593,3
158594,3
158595,2
158596,2
158597,4
158598,2
158599,4
158600,3
158601,2
158602,1
158603,1
158604,1
158605,1
158606,1
158607,2
158608,2
158609,2
158610,2
158611,1
158612,1
158613,1
158614,1
158615,1
158616,2
158617,2
158618,2
158619,2
158620,2
158621,2
158622,2
158623,2
158624,3
158625,2
158626,3
158627,2
158628,2
158629,2
158630,1
158631,1
158632,3
158633,1
158634,2
158635,3
158636,2
158637,3
158638,3
158639,3
158640,2
158641,2
158642,2
158643,3
158644,2
158645,2
158646,2
158647,2
158648,2
158649,2
158650,2
158651,2
158652,2
158653,3
158654,3
158655,1
158656,2
158657,2
158658,2
158659,2
158660,2
158661,2
158662,2
158663,2
158664,2
158665,2
158666,2
158667,2
158668,2
158669,2
158670,2
158671,3
158672,3
158673,2
158674,2
158675,3
158676,3
158677,2
158678,2
158679,2
158680,2
158681,2
158682,2
158683,2
158684,2
158685,2
158686,2
158687,2
158688,3
158689,3
158690,2
158691,3
158692,2
158693,2
158694,2
158695,3
158696,2
158697,2
158698,2
158699,2
158700,2
158701,2
158702,2
158703,2
158704,2
158705,2
158706,2
158707,3
158708,3
158709,3
158710,3
158711,3
158712,2
158713,2
158714,2
158715,2
158716,3
158717,3
158718,2
158719,3
158720,2
158721,3
158722,3
158723,3
158724,3
158725,2
158726,2
158727,2
158728,2
158729,2
158730,2
158731,2
158732,1
158733,2
158734,2
158735,2
158736,2
158737,2
158738,2
158739,2
158740,2
158741,2
158742,2
158743,2
158744,2
158745,2
158746,2
158747,2
158748,2
158749,2
158750,2
158751,2
158752,2
158753,4
158754,4
158755,4
158756,4
158757,4
158758,2
158759,2
158760,4
158761,4
158762,4
158763,4
158764,3
158765,2
158766,2
158767,2
158768,2
158769,2
158770,1
158771,1
158772,1
158773,1
158774,1
158775,1
158776,2
158777,1
158778,2
158779,1
158780,1
158781,2
158782,1
158783,3
158784,3
158785,2
158786,2
158787,2
158788,2
158789,2
158790,2
158791,2
158792,2
158793,2
158794,1
158795,1
158796,2
158797,1
158798,3
158799,3
158800,2
158801,2
158802,2
158803,2
158804,2
158805,2
158806,2
158807,2
158808,2
158809,2
158810,3
158811,3
158812,2
158813,2
158814,2
158815,2
158816,2
158817,2
158818,2
158819,2
158820,2
158821,4
158822,3
158823,4
158824,2
158825,4
158826,2
158827,2
158828,2
158829,2
158830,2
158831,2
158832,4
158833,3
158834,2
158835,2
158836,2
158837,2
158838,2
158839,2
158840,2
158841,2
158842,2
158843,1
158844,3
158845,2
158846,3
158847,2
158848,3
158849,2
158850,3
158851,3
158852,3
158853,2
158854,3
158855,2
